local_filename,suggested_period,period_confirmed,motif_type,keep,width,height,license,page_url,url,description,author,categories
National_Museum_Vietnamese_History_37_cropped.jpg,Ly-Tran,,,,2736,1364,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_37_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/National_Museum_Vietnamese_History_37_%28cropped%29.jpg,"<b>Bodhi leaves with dragon motif</b>. Terracotta, Lý-Trần dynasties, 11th-14th century. Architectural decoration. National Museum of Vietnamese History, Hanoi.","<ul><li><a href=""//commons.wikimedia.org/wiki/File:National_Museum_Vietnamese_History_37.jpg"" title=",Retouched pictures|Art of the Lý dynasty|Art of the Trần dynasty|Self-published work|Uploaded with derivativeFX|Symbols of Lý Dynasty|Bodhi leaves in art|Lý dynasty ceramics in the National Museum of 
National_Museum_Vietnamese_History_38.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_38.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/National_Museum_Vietnamese_History_38.jpg,"<b>Dragon heads</b>. Terracotta, Lý-Trần dynasty, 11th-14th century. Architectural decoration. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Self-published work|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietname
National_Museum_Vietnamese_History_39.jpg,Ly-Tran,,,,2112,2816,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_39.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/National_Museum_Vietnamese_History_39.jpg,"<b>Dragon head</b>. Terracotta, Lý-Trần dynasty, 11th-14th century. Architectural decoration. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Self-published work|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietname
National_Museum_Vietnamese_History_4.jpg,Ly-Tran,,,,2112,2816,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_4.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ea/National_Museum_Vietnamese_History_4.jpg,"<b>Dragon head</b>. Terracotta, 13th-14th century CE. Collection Đào Phan Long. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_40.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_40.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/National_Museum_Vietnamese_History_40.jpg,"<b>Capitals of column with wave decoration</b>. Terracotta, Lý-Trần dynasty, 11th-14th century. Thăng Long citadel in Hanoi. Architectural decoration. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Self-published work|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietname
National_Museum_Vietnamese_History_41.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_41.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/National_Museum_Vietnamese_History_41.jpg,"<b>Fragments of bricks, roof tiles with human motif</b>. Terracotta and green glazed ceramic, Lý-Trần dynasty, 11th-14th century. Thăng Long citadel in Hanoi. Architectural decoration. National Museum","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Art of the Trần dynasty|Self-published work|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the Nat
National_Museum_Vietnamese_History_42.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_42.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/National_Museum_Vietnamese_History_42.jpg,"<b>Lion figure</b>. Terracotta, Lý dynasty, 11th-13th century. Thăng Long citadel in Hanoi. Decorative use. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_43.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_43.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/National_Museum_Vietnamese_History_43.jpg,"<b>Lion figure</b>. Terracotta, Lý dynasty, 11th-13th century. Thăng Long citadel in Hanoi. Decorative use. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_44.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_44.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/National_Museum_Vietnamese_History_44.jpg,"<b>Human heads</b>. Terracotta and ceramic, Lý-Trần dynasty, 11th-14th century. Thăng Long citadel in Hanoi. Decorative use. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_45.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_45.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/National_Museum_Vietnamese_History_45.jpg,"<b>Dragon head</b>. Terracotta, Lý dynasty, 11th-13th century. Architectural decoration. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Self-published work|Files with derivative versions|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_45_cropped.jpg,Ly-Tran,,,,1095,1405,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_45_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/National_Museum_Vietnamese_History_45_%28cropped%29.jpg,"<b>Dragon head</b>. Terracotta, Lý dynasty, 11th-13th century. Architectural decoration. National Museum of Vietnamese History, Hanoi.","<ul><li><a href=""//commons.wikimedia.org/wiki/File:National_Museum_Vietnamese_History_45.jpg"" title=",Retouched pictures|Art of the Lý dynasty|Self-published work|Uploaded with derivativeFX|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_46.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_46.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d8/National_Museum_Vietnamese_History_46.jpg,"<b>Brick with Garuda decoration</b>. Terracotta, Lý dynasty, 11th-13th century. Thăng Long citadel in Hanoi. Construction material of stupa. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Self-published work|Lý dynasty ceramics in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_47.jpg,Ly-Tran,,,,2112,2816,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_47.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/National_Museum_Vietnamese_History_47.jpg,"<b>Pagoda with lotus, bodhi leaf, dancer decoration</b>. Ceramic, Lý dynasty, 11th-13th century, Hanoi. Object for worship. National Museum of Vietnamese History, Hanoi.","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Art of the Lý dynasty|Self-published work|Files with derivative versions|Reliefs of dancers|Architecture of the Lý dynasty|Lý dynasty ceramics in the National Muse
National_Museum_Vietnamese_History_47_cropped.jpg,Ly-Tran,,,,1342,1929,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_47_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/34/National_Museum_Vietnamese_History_47_%28cropped%29.jpg,"<b>Pagoda with lotus, bodhi leaf, dancer decoration</b>. Ceramic, Lý dynasty, 11th-13th century, Hanoi. Object for worship. National Museum of Vietnamese History, Hanoi.","<ul><li><a href=""//commons.wikimedia.org/wiki/File:National_Museum_Vietnamese_History_47.jpg"" title=",Retouched pictures|Art of the Lý dynasty|Self-published work|Uploaded with derivativeFX|Reliefs of dancers|Architecture of the Lý dynasty|Lý dynasty ceramics in the National Museum of Vietnamese Histo
Oil_lamp_base_Ly-Tran_dynasty_11th-14th_century_AD_white_and_brown_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05527.JPG,Ly-Tran,,,,3562,3702,CC0,https://commons.wikimedia.org/wiki/File%3AOil_lamp_base%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_white_and_brown_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05527.JPG,https://upload.wikimedia.org/wikipedia/commons/9/95/Oil_lamp_base%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_white_and_brown_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05527.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Oil_lamp_base_Ly-Tran_dynasty_11th-14th_century_AD_white_and_brown_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05528.JPG,Ly-Tran,,,,2919,3745,CC0,https://commons.wikimedia.org/wiki/File%3AOil_lamp_base%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_white_and_brown_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05528.JPG,https://upload.wikimedia.org/wikipedia/commons/5/5b/Oil_lamp_base%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_white_and_brown_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05528.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Paving_tiles_with_chrysanthemum_decoration_Ly-Tran_dynasty_11th-14th_century_AD_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05530.JPG,Ly-Tran,,,,5208,3505,CC0,https://commons.wikimedia.org/wiki/File%3APaving_tiles_with_chrysanthemum_decoration%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05530.JPG,https://upload.wikimedia.org/wikipedia/commons/0/08/Paving_tiles_with_chrysanthemum_decoration%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_terracotta_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05530.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Pot_Ly-Tran_dynasty_11th-14th_century_AD_white_and_brown_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05526.JPG,Ly-Tran,,,,3648,5472,CC0,https://commons.wikimedia.org/wiki/File%3APot%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_white_and_brown_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05526.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b4/Pot%2C_Ly-Tran_dynasty%2C_11th-14th_century_AD%2C_white_and_brown_glazed_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05526.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Trần dynasty ceramics in the National Museum of Vietnamese History|Lý dynasty ceramics in the National Museum of Vietnamese History
Stemcup_in_parrot_shape_Ly_dynasty_11th-13th_century_AD_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05422.JPG,Ly-Tran,,,,4480,3083,CC0,https://commons.wikimedia.org/wiki/File%3AStemcup_in_parrot_shape%2C_Ly_dynasty%2C_11th-13th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05422.JPG,https://upload.wikimedia.org/wikipedia/commons/5/5a/Stemcup_in_parrot_shape%2C_Ly_dynasty%2C_11th-13th_century_AD%2C_brown_pattern_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05422.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Lý dynasty ceramics in the National Museum of Vietnamese History
Stupa_with_lotus_bodhi_leaf_and_dancer_decoration_Hanoi_Ly_dynasty_11th-13th_century_AD_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi_Vietnam_-_DSC05532.JPG,Ly-Tran,,,,3541,5150,CC0,https://commons.wikimedia.org/wiki/File%3AStupa_with_lotus%2C_bodhi_leaf_and_dancer_decoration%2C_Hanoi%2C_Ly_dynasty%2C_11th-13th_century_AD%2C_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05532.JPG,https://upload.wikimedia.org/wikipedia/commons/6/6e/Stupa_with_lotus%2C_bodhi_leaf_and_dancer_decoration%2C_Hanoi%2C_Ly_dynasty%2C_11th-13th_century_AD%2C_ceramic_-_National_Museum_of_Vietnamese_History_-_Hanoi%2C_Vietnam_-_DSC05532.JPG,"Exhibit in the National Museum of Vietnamese History, Hanoi, Vietnam. Photography was permitted in the museum without restriction. This artwork is old enough so that it is in the public domain.","<a href=""//commons.wikimedia.org/wiki/User:Daderot"" title=""User:Daderot"">Daderot</a>",CC-Zero|Self-published work|Files uploaded by Daderot|Lý dynasty ceramics in the National Museum of Vietnamese History
Bach_Dang_Giang_-_Tran_Minh_Tong.jpg,Ly-Tran,,,,926,395,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ABach_Dang_Giang_-_Tran_Minh_Tong.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Bach_Dang_Giang_-_Tran_Minh_Tong.jpg,"Bài thơ ""Đề Bạch Đằng Giang"" của Trần Minh Tông trong đền Trần (Nam Định)","<a href=""//commons.wikimedia.org/w/index.php?title=User:Pvloc90&amp;action=edit&amp;redlink=1"" class",Taken with Canon Digital IXUS 870 IS|Trần Minh Tông|Art of the Trần dynasty|Self-published work|Poetry of Vietnam|Photographs taken on 2011-06-10|Gold on red|Literature of the Imperial Vietnam
Bia_đá_Chùa_Dạm.JPG,Ly-Tran,,,,2048,1363,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ABia_%C4%91%C3%A1_Ch%C3%B9a_D%E1%BA%A1m.JPG,https://upload.wikimedia.org/wikipedia/commons/c/cd/Bia_%C4%91%C3%A1_Ch%C3%B9a_D%E1%BA%A1m.JPG,"Chùa Dạm hay chùa Rạm thuộc xã Nam Sơn, thành phố Bắc Ninh, tỉnh Bắc Ninh.","<a href=""//commons.wikimedia.org/wiki/User:Hoangvantoanajc"" title=""User:Hoangvantoanajc"">Hoangvantoa",Taken with Sony SLT-A33|Mount Meru (mythology)|Art of the Lý dynasty|Thần-quang Pagoda (Nam-sơn)|Self-published work|Column engraved with dragons from Dam Pagoda
Binh_Son_tower_2.jpg,Ly-Tran,,,,2136,2848,Public domain,https://commons.wikimedia.org/wiki/File%3ABinh_Son_tower_2.jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/Binh_Son_tower_2.jpg,"Bình Sơn Tower in Vĩnh Khánh Pagoda, Tam Sơn Town, Sông Lô District, Vĩnh Phúc Province, Vietnam","<a href=""https://en.wikipedia.org/wiki/vi:User:Viethavvh"" class=""extiw"" title=""w:vi:User:Viethavvh"">",Taken with Fujifilm FinePix E550|Towers in Vietnam|PD-user|Art of the Trần dynasty|Song Lo District|Files with coordinates missing SDC location of creation|Pictures by Viethavvh|Architecture of the Tr
Brick_-_Hanoi_Vong_La_temple_eleventh_cen.jpg,Ly-Tran,,,,320,277,CC0,https://commons.wikimedia.org/wiki/File%3ABrick_-_Hanoi%2C_Vong_La_temple%2C_eleventh_cen.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Brick_-_Hanoi%2C_Vong_La_temple%2C_eleventh_cen.jpg,"Red brick fragment from Thang Long citadel, Hanoi, dates 11-12th Cen",Hà Bích Liên,CC-Zero|Art of the Lý dynasty
Bronze_ceremonial_helmet_from_the_Tran_Dynasty_in_Dai-Viet_modern-day_Vietnam_circa_12th_-_13th_century.JPG,Ly-Tran,,,,4288,3216,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ABronze_ceremonial_helmet_from_the_Tran_Dynasty_in_Dai-Viet_%28modern-day_Vietnam%29_circa_12th_-_13th_century.JPG,https://upload.wikimedia.org/wikipedia/commons/2/26/Bronze_ceremonial_helmet_from_the_Tran_Dynasty_in_Dai-Viet_%28modern-day_Vietnam%29_circa_12th_-_13th_century.JPG,Cast bronze helmet with gold gilding and heavy green patina from the Tran Dynasty 1100s-1200s AD,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Prodvocalist&amp;action=edit&amp;redlink=1"" ",Taken with Sanyo VPC-T1496|Ancient helmets|Art of the Trần dynasty|Military of the Trần dynasty|Self-published work|Bronze objects with gilding
Bronze_ceremonial_helmet_from_the_Trần_dynasty_of_Annam_circa_12-13th_century.jpg,Ly-Tran,,,,4288,3216,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ABronze_ceremonial_helmet_from_the_Tr%E1%BA%A7n_dynasty_of_Annam_circa_12-13th_century.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Bronze_ceremonial_helmet_from_the_Tr%E1%BA%A7n_dynasty_of_Annam_circa_12-13th_century.jpg,Bronze ceremonial helmet from the Trần dynasty of Annam circa 12-13th century.,"<a href=""//commons.wikimedia.org/wiki/User:Mus%C3%A9e_Annam"" title=""User:Musée Annam"">Musée Annam</a",Taken with Sanyo VPC-T1496|Ancient helmets|Art of the Trần dynasty|Military of the Trần dynasty|Self-published work|Bronze objects with gilding
Cavalry_armor_helmet_bronze_rare_from_the_Trần_dynasty_of_Annam_circa_12-13th_century_3.jpg,Ly-Tran,,,,1600,1635,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ACavalry_armor_helmet_bronze_rare_from_the_Tr%E1%BA%A7n_dynasty_of_Annam_circa_12-13th_century_%283%29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Cavalry_armor_helmet_bronze_rare_from_the_Tr%E1%BA%A7n_dynasty_of_Annam_circa_12-13th_century_%283%29.jpg,Cavalry armor helmet bronze rare from the Trần dynasty of Annam circa 12-13th century.,"<a href=""//commons.wikimedia.org/wiki/User:Mus%C3%A9e_Annam"" title=""User:Musée Annam"">Musée Annam</a",Taken with Sanyo VPC-T1496|Ancient helmets|Art of the Trần dynasty|Military of the Trần dynasty|Self-published work|Bronze objects with gilding
Cavalry_armor_helmet_bronze_rare_from_the_Trần_dynasty_of_Annam_circa_12-13th_century_4.jpg,Ly-Tran,,,,4288,3216,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ACavalry_armor_helmet_bronze_rare_from_the_Tr%E1%BA%A7n_dynasty_of_Annam_circa_12-13th_century_%284%29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Cavalry_armor_helmet_bronze_rare_from_the_Tr%E1%BA%A7n_dynasty_of_Annam_circa_12-13th_century_%284%29.jpg,Cavalry armor helmet bronze rare from the Trần dynasty of Annam circa 12-13th century.,"<a href=""//commons.wikimedia.org/wiki/User:Mus%C3%A9e_Annam"" title=""User:Musée Annam"">Musée Annam</a",Taken with Sanyo VPC-T1496|Ancient helmets|Art of the Trần dynasty|Military of the Trần dynasty|Self-published work|Bronze objects with gilding
Chạm_rồng_trên_cột_đá_Chùa_Dạm.JPG,Ly-Tran,,,,639,453,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ACh%E1%BA%A1m_r%E1%BB%93ng_tr%C3%AAn_c%E1%BB%99t_%C4%91%C3%A1_Ch%C3%B9a_D%E1%BA%A1m.JPG,https://upload.wikimedia.org/wikipedia/commons/8/88/Ch%E1%BA%A1m_r%E1%BB%93ng_tr%C3%AAn_c%E1%BB%99t_%C4%91%C3%A1_Ch%C3%B9a_D%E1%BA%A1m.JPG,Cặp rồng thời Lý chạm trên cột đá Chùa Dạm ở Bắc Ninh,"<a href=""//commons.wikimedia.org/wiki/User:Hoangvantoanajc"" title=""User:Hoangvantoanajc"">Hoangvantoa",Taken with Sony SLT-A33|Mount Meru (mythology)|11th-century sculptures|Art of the Lý dynasty|Self-published work|Columns in Vietnam|Symbols of Lý Dynasty|Column engraved with dragons from Dam Pagoda
Column_base_with_dragons_Phat_Tich_NMVH_EDAV.jpg,Ly-Tran,,,,5000,3338,Public domain,https://commons.wikimedia.org/wiki/File%3AColumn_base_with_dragons_Phat_Tich_NMVH_EDAV.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Column_base_with_dragons_Phat_Tich_NMVH_EDAV.jpg,,"<p><a href=""//commons.wikimedia.org/wiki/User:Jastrow"" title=""User:Jastrow"">Marie-Lan Nguyen</a>
</p",Taken with Nikon D800E|L'Envol du dragon – Art royal du Vietnam|Author died more than 100 years ago public domain images|Art of the Lý dynasty|Taken with AF-S Zoom-Nikkor 24-70mm f/2.8G ED|Artworks wi
Column_engraved_with_dragons_Dam_Pagoda_Bắc_Ninh_Province_11th_century_replica_Vietnam_National_Museum_of_Fine_Arts_Hanoi_Vietnam_-_20131030.JPG,Ly-Tran,,,,2592,3872,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3AColumn_engraved_with_dragons%2C_Dam_Pagoda%2C_B%E1%BA%AFc_Ninh_Province_%2811th_century%2C_replica%29%2C_Vietnam_National_Museum_of_Fine_Arts%2C_Hanoi%2C_Vietnam_-_20131030.JPG,https://upload.wikimedia.org/wikipedia/commons/3/3b/Column_engraved_with_dragons%2C_Dam_Pagoda%2C_B%E1%BA%AFc_Ninh_Province_%2811th_century%2C_replica%29%2C_Vietnam_National_Museum_of_Fine_Arts%2C_Hanoi%2C_Vietnam_-_20131030.JPG,,"<div class=""fn value"">
Unknown author<span style=""display: none;"">Unknown author</span>.</div>",Taken with Sony DSLR-A230|Mount Meru (mythology)|11th-century sculptures|Art of the Lý dynasty|Artworks without Wikidata item|Self-published work|Columns in Vietnam|Template Unknown (author)|Symbols o
Con_giống_bằng_đất_nung_phủ_men_nâu_thế_kỷ_XIII-XIV.png,Ly-Tran,,,,650,458,Public domain,https://commons.wikimedia.org/wiki/File%3ACon_gi%E1%BB%91ng_b%E1%BA%B1ng_%C4%91%E1%BA%A5t_nung_ph%E1%BB%A7_men_n%C3%A2u%2C_th%E1%BA%BF_k%E1%BB%B7_XIII-XIV.png,https://upload.wikimedia.org/wikipedia/commons/1/13/Con_gi%E1%BB%91ng_b%E1%BA%B1ng_%C4%91%E1%BA%A5t_nung_ph%E1%BB%A7_men_n%C3%A2u%2C_th%E1%BA%BF_k%E1%BB%B7_XIII-XIV.png,"Con-giống bằng đất-nung phủ men-nâu, cao 7cm, niên-đại thế-kỷ XIII-XIV. Cổ-vật được phát-hiện tại địa-bàn Hà-nội.","<a href=""//commons.wikimedia.org/wiki/User:FC12P"" title=""User:FC12P"">FC12P</a>",Art of the Trần dynasty|Tò he|Self-published work|PD-Art (PD-old-70)|PD-Art (PD-old default)|CC-PD-Mark|Animals in art of Vietnam
Dish_gold_XI-XII_cent_Ly_dynasty_Hung_Yen_Vietnam.jpg,Ly-Tran,,,,1760,2120,CC0,https://commons.wikimedia.org/wiki/File%3ADish%2C_gold%2C_XI-XII_cent_Ly_dynasty%2C_Hung_Yen%2C_Vietnam.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Dish%2C_gold%2C_XI-XII_cent_Ly_dynasty%2C_Hung_Yen%2C_Vietnam.jpg,,,CC-Zero|Files with no machine-readable author|Art of the Lý dynasty|Artworks without Wikidata item|Unsupported object|Gold objects in the National Museum of Vietnamese History
National_Museum_Vietnamese_History_29.jpg,Ly-Tran,,,,2816,2112,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File%3ANational_Museum_Vietnamese_History_29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f5/National_Museum_Vietnamese_History_29.jpg,"<b>Jar with lotus, chrysanthemum motifs</b>. Pattern brown glazed ceramic, Trần dynasty, 13th-14th century. Nam Định province, northern Vietnam. Domestic use. National Museum of Vietnamese History, Ha","<a href=""//commons.wikimedia.org/wiki/User:Gryffindor"" title=""User:Gryffindor"">Gryffindor</a>",Taken with Canon Digital IXUS 870 IS|Self-published work|Files with derivative versions|Trần dynasty ceramics in the National Museum of Vietnamese History
